time,model_output_L,model_output_R,net_torque_L,net_torque_R,bio_torque_L,bio_torque_R,scaled_torque_L,scaled_torque_R,delayed_torque_L,delayed_torque_R,filtered_torque_L,filtered_torque_R,applied_torque_L,applied_torque_R,mtr_cmd_L,mtr_cmd_R,actual_torque_L,actual_torque_R,gpio_output
2.680001735687256,0.07758175,0.068626106,5.585886,4.9410796,4.6601906,4.1116734,0.9320381,0.8223347,0.9160577,0.8151841,0.92435145,0.8273597,0.92435145,0.8273597,0.92435145,0.8273597,1.6500000000000001,-1.37,0
2.690002202987671,0.07788533,0.06847432,5.6077437,4.930151,4.6833925,4.1027913,0.9366785,0.82055825,0.92283916,0.8324098,0.92257977,0.8241124,0.92257977,0.8241124,0.92257977,0.8241124,1.61,-1.42,0
2.7000019550323486,0.07758175,0.06801894,5.585886,4.8973637,4.663306,4.0732512,0.93266124,0.81465024,0.922941,0.8208372,0.92146784,0.82306814,0.92146784,0.82306814,0.92146784,0.82306814,1.6,-1.41,0
2.7100017070770264,0.07758175,0.06741178,5.585886,4.853648,4.664418,4.03058,0.9328837,0.80611604,0.9185653,0.82163805,0.9211043,0.8228698,0.9211043,0.8228698,0.9211043,0.8228698,1.6,-1.47,0
2.7200019359588623,0.077429965,0.06771536,5.5749574,4.875506,4.653853,4.052636,0.9307706,0.81052727,0.9229687,0.8111531,0.92086136,0.82169425,0.92086136,0.82169425,0.92086136,0.82169425,1.59,-1.46,0
2.73000168800354,0.07788533,0.068322524,5.6077437,4.919222,4.6868825,4.0975275,0.9373765,0.8195055,0.92529315,0.8141478,0.9211894,0.81927407,0.9211894,0.81927407,0.9211894,0.81927407,1.62,-1.45,0
2.740002155303955,0.07803711,0.06968865,5.6186724,5.017583,4.697483,4.198309,0.93949664,0.8396618,0.9320381,0.8223347,0.9227303,0.817242,0.9227303,0.817242,0.9227303,0.817242,1.56,-1.46,0
2.750002145767212,0.07803711,0.06968865,5.6186724,5.017583,4.695942,4.2003407,0.9391884,0.84006816,0.9366785,0.82055825,0.9257359,0.81710523,0.9257359,0.81710523,0.9257359,0.81710523,1.61,-1.47,0
2.7600033283233643,0.07727817,0.06847432,5.564028,4.930151,4.638292,4.1130457,0.9276584,0.8226091,0.93266124,0.81465024,0.92934513,0.8177018,0.92934513,0.8177018,0.92934513,0.8177018,1.6400000000000001,-1.48,0
2.7700023651123047,0.07773353,0.06771536,5.596814,4.875506,4.667469,4.057804,0.9334938,0.8115608,0.9328837,0.80611604,0.9320158,0.8169475,0.9320158,0.8169475,0.9320158,0.8169475,1.61,-1.52,0
2.780001640319824,0.07758175,0.06817074,5.585886,4.9082932,4.65387,4.091346,0.93077403,0.8182692,0.9307706,0.81052727,0.9331949,0.8145868,0.9331949,0.8145868,0.9331949,0.8145868,1.62,-1.49,0
2.7900021076202393,0.07758175,0.068322524,5.585886,4.919222,4.652691,4.1046352,0.9305382,0.8209271,0.9373765,0.8195055,0.9336156,0.812825,0.9336156,0.812825,0.9336156,0.812825,1.58,-1.37,0
2.800001859664917,0.077126384,0.06923327,5.5530996,4.9847956,4.619484,4.1719704,0.9238968,0.8343941,0.93949664,0.8396618,0.93450147,0.81465435,0.93450147,0.81465435,0.93450147,0.81465435,1.61,-1.3900000000000001,0
2.810002088546753,0.077126384,0.068777904,5.5530996,4.952009,4.618598,4.137355,0.9237196,0.82747096,0.9391884,0.84006816,0.93605113,0.82082474,0.93605113,0.82082474,0.93605113,0.82082474,1.61,-1.44,0
2.8200016021728516,0.076974586,0.06984043,5.54217,5.028511,4.606119,4.2076864,0.9212238,0.8415373,0.9276584,0.8226091,0.9367804,0.8273591,0.9367804,0.8273591,0.9367804,0.8273591,1.59,-1.44,0
2.8300023078918457,0.07651922,0.06984043,5.509384,5.028511,4.5726037,4.201152,0.91452074,0.8402304,0.9334938,0.8115608,0.9357915,0.82920724,0.9357915,0.82920724,0.9357915,0.82920724,1.6600000000000001,-1.3800000000000001,0
2.8400022983551025,0.07621564,0.07105476,5.487526,5.1159425,4.5517344,4.286735,0.9103469,0.857347,0.93077403,0.8182692,0.9341862,0.8264066,0.9341862,0.8264066,0.9341862,0.8264066,1.6600000000000001,-1.43,0
2.850001573562622,0.07591206,0.06984043,5.465668,5.028511,4.5314817,4.2021046,0.9062964,0.8404209,0.9305382,0.8209271,0.93277043,0.8227816,0.93277043,0.8227816,0.93277043,0.8227816,1.56,-1.35,0
2.860001802444458,0.07576026,0.071206555,5.4547386,5.126872,4.5219684,4.3040905,0.9043937,0.8608181,0.9238968,0.8343941,0.93115157,0.82151395,0.93115157,0.82151395,0.93115157,0.82151395,1.6300000000000001,-1.44,0
2.870002031326294,0.07545668,0.07257266,5.432881,5.2252316,4.5017295,4.4037175,0.9003459,0.8807435,0.9237196,0.82747096,0.9289619,0.82309055,0.9289619,0.82309055,0.9289619,0.82309055,1.6400000000000001,-1.47,0
2.880002021789551,0.07545668,0.072117284,5.432881,5.1924443,4.503919,4.369354,0.90078384,0.8738708,0.9212238,0.8415373,0.9264871,0.8263392,0.9264871,0.8263392,0.9264871,0.8263392,1.6400000000000001,-1.41,0
2.8900022506713867,0.07560848,0.07302803,5.4438105,5.258018,4.5173235,4.431679,0.90346473,0.8863358,0.91452074,0.8402304,0.92376155,0.83074397,0.92376155,0.83074397,0.92376155,0.83074397,1.6400000000000001,-1.42,0
2.9000020027160645,0.07576026,0.07439415,5.4547386,5.356379,4.5309772,4.5256352,0.90619546,0.90512705,0.9103469,0.857347,0.92031366,0.8363647,0.92031366,0.8363647,0.92031366,0.8363647,1.61,-1.53,0
2.910001516342163,0.07591206,0.07363519,5.465668,5.301734,4.5453544,4.465369,0.9090709,0.89307386,0.9062964,0.8404209,0.91620946,0.84205,0.91620946,0.84205,0.91620946,0.84205,1.62,-1.54,0
2.920001983642578,0.07560848,0.07333161,5.4438105,5.2798758,4.5276012,4.4378257,0.90552026,0.88756514,0.9043937,0.8608181,0.9119854,0.84647506,0.9119854,0.84647506,0.9119854,0.84647506,1.6300000000000001,-1.44,0
2.930001974105835,0.07591206,0.07409057,5.465668,5.3345213,4.553683,4.488046,0.91073656,0.89760923,0.9003459,0.8807435,0.90804857,0.8521399,0.90804857,0.8521399,0.90804857,0.8521399,1.58,-1.47,0
2.9400017261505127,0.07606384,0.07363519,5.476597,5.301734,4.568548,4.449594,0.91370964,0.8899188,0.90078384,0.8738708,0.9046477,0.8603886,0.9046477,0.8603886,0.9046477,0.8603886,1.6300000000000001,-1.54,0
2.9500017166137695,0.07621564,0.07363519,5.487526,5.301734,4.582878,4.441345,0.9165756,0.88826907,0.90346473,0.8863358,0.9023526,0.86873585,0.9023526,0.86873585,0.9023526,0.86873585,1.62,-1.5,0
2.9600017070770264,0.07591206,0.072420865,5.465668,5.214302,4.5633154,4.3455663,0.9126631,0.86911327,0.90619546,0.90512705,0.90170854,0.8773572,0.90170854,0.8773572,0.90170854,0.8773572,1.59,-1.55,0
2.970001697540283,0.07621564,0.072876245,5.487526,5.2470894,4.5858173,4.3697324,0.9171635,0.8739465,0.9090709,0.89307386,0.9026632,0.88632834,0.9026632,0.88632834,0.9026632,0.88632834,1.59,-1.54,0
2.98000168800354,0.07606384,0.07333161,5.476597,5.2798758,4.5739336,4.3935475,0.91478676,0.8787095,0.90552026,0.88756514,0.90435266,0.8922932,0.90435266,0.8922932,0.90435266,0.8922932,1.56,-1.56,0
2.990001916885376,0.07636742,0.072876245,5.4984546,5.2470894,4.594102,4.3547964,0.9188204,0.8709593,0.91073656,0.89760923,0.9059565,0.8945289,0.9059565,0.8945289,0.9059565,0.8945289,1.57,-1.45,0
3.0000014305114746,0.0768228,0.072420865,5.531242,5.214302,4.625285,4.319773,0.92505705,0.86395466,0.91370964,0.8899188,0.90775704,0.89508665,0.90775704,0.89508665,0.90775704,0.89508665,1.6400000000000001,-1.59,0
3.0100018978118896,0.077429965,0.071206555,5.5749574,5.126872,4.6672,4.2317853,0.93344,0.84635705,0.9165756,0.88826907,0.9100992,0.89432997,0.9100992,0.89432997,0.9100992,0.89432997,1.6,-1.6400000000000001,1
3.0200035572052,0.077429965,0.070447594,5.5749574,5.0722265,4.6648583,4.1778965,0.93297166,0.83557934,0.9126631,0.86911327,0.91235626,0.8912014,0.91235626,0.8912014,0.91235626,0.8912014,1.56,-1.54,1
3.0300018787384033,0.07788533,0.07151012,5.6077437,5.148729,4.6953874,4.2575274,0.9390775,0.85150546,0.9171635,0.8739465,0.9139383,0.88556826,0.9139383,0.88556826,0.9139383,0.88556826,1.6300000000000001,-1.56,1
3.040003776550293,0.07788533,0.07166192,5.6077437,5.1596584,4.6938057,4.2740903,0.9387612,0.85481805,0.91478676,0.8787095,0.9149977,0.88010234,0.9149977,0.88010234,0.9149977,0.88010234,1.55,-1.56,1
3.050001859664917,0.07803711,0.07135834,5.6186724,5.1378,4.703675,4.257698,0.940735,0.8515396,0.9188204,0.8709593,0.91581047,0.87662613,0.91581047,0.87662613,0.91581047,0.87662613,1.61,-1.37,1
3.060001850128174,0.078340694,0.072117284,5.64053,5.1924443,4.7247195,4.3158183,0.9449439,0.86316365,0.92505705,0.86395466,0.91710675,0.87371236,0.91710675,0.87371236,0.91710675,0.87371236,1.6,-1.53,1
3.0700020790100098,0.07849249,0.072420865,5.6514597,5.214302,4.734353,4.3405895,0.9468706,0.8681179,0.93344,0.84635705,0.9199318,0.8691622,0.9199318,0.8691622,0.9199318,0.8691622,1.6,-1.57,1
3.0800018310546875,0.07894786,0.072117284,5.6842456,5.1924443,4.7643137,4.3232822,0.95286274,0.86465645,0.93297166,0.83557934,0.9241457,0.8615906,0.9241457,0.8615906,0.9241457,0.8615906,1.58,-1.53,1
3.0900015830993652,0.079099655,0.07151012,5.695175,5.148729,4.7710295,4.287138,0.95420593,0.8574276,0.9390775,0.85150546,0.9287101,0.85324794,0.9287101,0.85324794,0.9287101,0.85324794,1.59,-1.51,1
3.1000025272369385,0.079099655,0.07166192,5.695175,5.1596584,4.766465,4.3064103,0.953293,0.86128205,0.9387612,0.85481805,0.9329584,0.8484831,0.9329584,0.8484831,0.9329584,0.8484831,1.59,-1.51,1
3.110002040863037,0.078796074,0.07135834,5.6733174,5.1378,4.740359,4.289317,0.9480718,0.8578634,0.940735,0.8515396,0.93643236,0.8477808,0.93643236,0.8477808,0.93643236,0.8477808,1.6400000000000001,-1.56,1
3.1200029850006104,0.07925144,0.07059939,5.7061033,5.083156,4.769671,4.2353754,0.9539342,0.8470751,0.9449439,0.86316365,0.9391781,0.84951043,0.9391781,0.84951043,0.9391781,0.84951043,1.59,-1.48,1
3.1300015449523926,0.079099655,0.072420865,5.695175,5.214302,4.755997,4.364792,0.9511995,0.87295836,0.9468706,0.8681179,0.94171333,0.8534584,0.94171333,0.8534584,0.94171333,0.8534584,1.61,-1.52,1
3.1400036811828613,0.078644276,0.07257266,5.662388,5.2252316,4.7206745,4.3717732,0.9441349,0.87435466,0.95286274,0.86465645,0.94442564,0.8584759,0.94442564,0.8584759,0.94442564,0.8584759,1.6300000000000001,-1.4000000000000001,1
3.1500017642974854,0.07849249,0.07226908,5.6514597,5.203374,4.707034,4.344898,0.94140685,0.86897963,0.95420593,0.8574276,0.9475082,0.86196065,0.9475082,0.86196065,0.9475082,0.86196065,1.59,-1.47,1
3.1600019931793213,0.07849249,0.072420865,5.6514597,5.214302,4.7039514,4.3523417,0.9407903,0.8704683,0.953293,0.86128205,0.9504357,0.8629237,0.9504357,0.8629237,0.9504357,0.8629237,1.6400000000000001,-1.47,1
3.1700022220611572,0.078340694,0.072876245,5.64053,5.2470894,4.6900945,4.384166,0.9380189,0.87683314,0.9480718,0.8578634,0.95212454,0.86238766,0.95212454,0.86238766,0.95212454,0.86238766,1.6500000000000001,-1.56,1
3.180001974105835,0.07803711,0.07348341,5.6186724,5.2908053,4.666548,4.4284177,0.93330956,0.88568354,0.9539342,0.8470751,0.9524758,0.86044854,0.9524758,0.86044854,0.9524758,0.86044854,1.62,-1.49,1
3.190001964569092,0.078340694,0.07348341,5.64053,5.2908053,4.688054,4.430357,0.9376108,0.8860714,0.9511995,0.87295836,0.9524344,0.8585133,0.9524344,0.8585133,0.9524344,0.8585133,1.67,-1.54,1
3.2000014781951904,0.07758175,0.072117284,5.585886,5.1924443,4.6334515,4.333931,0.9266903,0.8667862,0.9441349,0.87435466,0.951792,0.85996026,0.951792,0.85996026,0.951792,0.85996026,1.6,-1.54,1
3.2100024223327637,0.077429965,0.07378699,5.5749574,5.312663,4.623165,4.452703,0.924633,0.8905406,0.94140685,0.86897963,0.94975334,0.8639847,0.94975334,0.8639847,0.94975334,0.8639847,1.69,-1.56,0
3.220001459121704,0.07727817,0.074545935,5.564028,5.367307,4.6142745,4.5033226,0.9228549,0.9006645,0.9407903,0.8704683,0.94680214,0.86745673,0.94680214,0.86745673,0.94680214,0.86745673,1.6300000000000001,-1.5,0
3.2300021648406982,0.076974586,0.07469773,5.54217,5.378237,4.595368,4.51078,0.9190736,0.902156,0.9380189,0.87683314,0.94381636,0.87003154,0.94381636,0.87003154,0.94381636,0.87003154,1.68,-1.45,0
3.2400014400482178,0.076974586,0.075304896,5.54217,5.4219522,4.598354,4.551921,0.91967076,0.9103842,0.93330956,0.88568354,0.9408889,0.87309724,0.9408889,0.87309724,0.9408889,0.87309724,1.6500000000000001,-1.58,0
3.250001907348633,0.07651922,0.075001314,5.509384,5.4000945,4.5684953,4.526997,0.9136991,0.90539944,0.9376108,0.8860714,0.93824315,0.877188,0.93824315,0.877188,0.93824315,0.877188,1.6300000000000001,-1.59,0
3.260002374649048,0.07651922,0.07378699,5.509384,5.312663,4.5711412,4.435475,0.91422826,0.887095,0.9266903,0.8667862,0.93595356,0.87994653,0.93595356,0.87994653,0.93595356,0.87994653,1.61,-1.54,0
3.2700016498565674,0.07636742,0.07424235,5.4984546,5.3454494,4.562501,4.4655027,0.9125002,0.89310056,0.924633,0.8905406,0.9331069,0.8804376,0.9331069,0.8804376,0.9331069,0.8804376,1.6400000000000001,-1.45,0
3.2800040245056152,0.07606384,0.074849516,5.476597,5.389165,4.54349,4.508727,0.908698,0.90174544,0.9228549,0.9006645,0.92966413,0.8824468,0.92966413,0.8824468,0.92966413,0.8824468,1.6300000000000001,-1.59,0
3.2900023460388184,0.07591206,0.0751531,5.465668,5.411023,4.536004,4.5285764,0.9072008,0.9057153,0.9190736,0.902156,0.9262706,0.8876095,0.9262706,0.8876095,0.9262706,0.8876095,1.6400000000000001,-1.6,0
3.300002098083496,0.07606384,0.07409057,5.476597,5.3345213,4.5503263,4.446912,0.9100653,0.88938236,0.91967076,0.9103842,0.9232232,0.89412,0.9232232,0.89412,0.9232232,0.89412,1.56,-1.43,0
3.310001850128174,0.07606384,0.0751531,5.476597,5.411023,4.553374,4.516903,0.91067475,0.9033806,0.9136991,0.90539944,0.9205636,0.9003047,0.9205636,0.9003047,0.9205636,0.9003047,1.54,-1.57,0
3.320002317428589,0.07606384,0.07409057,5.476597,5.3345213,4.556033,4.4342165,0.91120666,0.8868433,0.91422826,0.887095,0.918052,0.9033339,0.918052,0.9033339,0.918052,0.9033339,1.6400000000000001,-1.52,0
3.3300020694732666,0.07591206,0.074545935,5.465668,5.367307,4.547616,4.463973,0.9095232,0.8927946,0.9125002,0.89310056,0.91583127,0.90184265,0.91583127,0.90184265,0.91583127,0.90184265,1.6,-1.53,0
3.3400018215179443,0.07576026,0.07409057,5.4547386,5.3345213,4.5389075,4.4326787,0.90778154,0.88653576,0.908698,0.90174544,0.9138758,0.89904624,0.9138758,0.89904624,0.9138758,0.89904624,1.55,-1.52,0
3.350001811981201,0.07606384,0.07469773,5.476597,5.378237,4.5627213,4.4791903,0.91254425,0.8958381,0.9072008,0.9057153,0.911827,0.8983049,0.911827,0.8983049,0.911827,0.8983049,1.54,-1.54,0
3.360001564025879,0.07560848,0.074545935,5.4438105,5.367307,4.5319834,4.4690022,0.9063967,0.89380044,0.9100653,0.88938236,0.91002727,0.8986288,0.91002727,0.8986288,0.91002727,0.8986288,1.56,-1.52,0
3.370001792907715,0.07591206,0.074849516,5.465668,5.389165,4.555641,4.490536,0.9111282,0.89810723,0.91067475,0.9033806,0.90914243,0.8983136,0.90914243,0.8983136,0.90914243,0.8983136,1.61,-1.6300000000000001,0
3.3800041675567627,0.07636742,0.07606384,5.4984546,5.476597,4.589312,4.5782833,0.9178624,0.9156567,0.91120666,0.8868433,0.9091854,0.8974909,0.9091854,0.8974909,0.9091854,0.8974909,1.58,-1.69,0
3.3900015354156494,0.07606384,0.07409057,5.476597,5.3345213,4.5674114,4.4370303,0.9134823,0.88740605,0.9095232,0.8927946,0.90959907,0.8957953,0.90959907,0.8957953,0.90959907,0.8957953,1.55,-1.57,0
3.4000017642974854,0.07560848,0.07469773,5.4438105,5.378237,4.534211,4.4824414,0.90684223,0.8964883,0.90778154,0.88653576,0.90974545,0.89346206,0.90974545,0.89346206,0.90974545,0.89346206,1.57,-1.57,0
3.4100019931793213,0.07576026,0.075304896,5.4547386,5.4219522,4.5449934,4.52849,0.90899867,0.905698,0.91254425,0.8958381,0.9097147,0.89167976,0.9097147,0.89167976,0.9097147,0.89167976,1.61,-1.6,0
3.420001745223999,0.07621564,0.0751531,5.487526,5.411023,4.5778112,4.5193434,0.9155623,0.9038687,0.9063967,0.89380044,0.90972954,0.89130104,0.90972954,0.89130104,0.90972954,0.89130104,1.58,-1.54,0
3.430002212524414,0.07636742,0.07545668,5.4984546,5.432881,4.588725,4.5415797,0.91774505,0.90831596,0.9111282,0.89810723,0.9095702,0.8922471,0.9095702,0.8922471,0.9095702,0.8922471,1.53,-1.48,0
3.4400014877319336,0.07560848,0.07439415,5.4438105,5.356379,4.5342402,4.464132,0.9068481,0.8928264,0.9178624,0.9156567,0.9100599,0.8951121,0.9100599,0.8951121,0.9100599,0.8951121,1.56,-1.53,0
3.4500019550323486,0.07576026,0.07409057,5.4547386,5.3345213,4.5446787,4.4394093,0.9089357,0.8878819,0.9134823,0.88740605,0.91161764,0.8987487,0.91161764,0.8987487,0.91161764,0.8987487,1.61,-1.51,0
3.4600017070770264,0.07606384,0.07469773,5.476597,5.378237,4.564979,4.479488,0.9129958,0.89589757,0.90684223,0.8964883,0.91261137,0.8997077,0.91261137,0.8997077,0.91261137,0.8997077,1.58,-1.56,0
3.4700021743774414,0.07606384,0.07393877,5.476597,5.3235917,4.5639853,4.423884,0.9127971,0.8847768,0.90899867,0.905698,0.9120583,0.89924353,0.9120583,0.89924353,0.9120583,0.89924353,1.58,-1.53,0
3.480003833770752,0.07591206,0.07363519,5.465668,5.301734,4.55361,4.4024906,0.91072196,0.8804981,0.9155623,0.9038687,0.91130173,0.9000488,0.91130173,0.9000488,0.91130173,0.9000488,1.6400000000000001,-1.6,0
3.490001916885376,0.07606384,0.07348341,5.476597,5.2908053,4.565295,4.3907566,0.91305906,0.87815136,0.91774505,0.90831596,0.9118435,0.9018353,0.9118435,0.9018353,0.9118435,0.9018353,1.61,-1.45,0
3.5000011920928955,0.07591206,0.07424235,5.465668,5.3454494,4.553825,4.443614,0.910765,0.88872284,0.9068481,0.8928264,0.9127772,0.9029766,0.9127772,0.9029766,0.9127772,0.9029766,1.6,-1.45,0
3.5100016593933105,0.07591206,0.072117284,5.465668,5.1924443,4.552891,4.289468,0.9105782,0.8578936,0.9089357,0.8878819,0.9124387,0.90142024,0.9124387,0.90142024,0.9124387,0.90142024,1.57,-1.57,0
3.5200035572052,0.07621564,0.072420865,5.487526,5.214302,4.575087,4.312882,0.9150174,0.8625764,0.9129958,0.89589757,0.91148686,0.8979991,0.91148686,0.8979991,0.91148686,0.8979991,1.57,-1.6500000000000001,0
3.5300018787384033,0.07651922,0.071206555,5.509384,5.126872,4.5978975,4.228873,0.9195795,0.8457746,0.9127971,0.8847768,0.9112138,0.89472896,0.9112138,0.89472896,0.9112138,0.89472896,1.6300000000000001,-1.62,0
3.5400023460388184,0.076671004,0.0719655,5.5203123,5.181516,4.6090984,4.286787,0.9218197,0.85735744,0.91072196,0.8804981,0.9114017,0.89115524,0.9114017,0.89115524,0.9114017,0.89115524,1.55,-1.58,0
3.550001859664917,0.076671004,0.0719655,5.5203123,5.181516,4.6089106,4.290361,0.92178214,0.8580722,0.91305906,0.87815136,0.9115935,0.8869348,0.9115935,0.8869348,0.9115935,0.8869348,1.6300000000000001,-1.61,0
3.560001850128174,0.07636742,0.07166192,5.4984546,5.1596584,4.586861,4.2727237,0.9173722,0.85454476,0.910765,0.88872284,0.91175574,0.88369405,0.91175574,0.88369405,0.91175574,0.88369405,1.69,-1.52,0
3.5700016021728516,0.07636742,0.07105476,5.4984546,5.1159425,4.586699,4.2322483,0.9173398,0.8464497,0.9105782,0.8578936,0.9116975,0.88092047,0.9116975,0.88092047,0.9116975,0.88092047,1.61,-1.48,0
3.5800037384033203,0.07606384,0.071206555,5.476597,5.126872,4.5648994,4.2459517,0.9129799,0.84919035,0.9150174,0.8625764,0.9116835,0.87595785,0.9116835,0.87595785,0.9116835,0.87595785,1.6,-1.6,0
3.5900018215179443,0.07576026,0.07151012,5.4547386,5.148729,4.543055,4.272771,0.908611,0.8545542,0.9195795,0.8457746,0.91258556,0.8688494,0.91258556,0.8688494,0.91258556,0.8688494,1.58,-1.5,0
3.6000022888183594,0.07545668,0.07105476,5.432881,5.1159425,4.520295,4.247093,0.90405905,0.84941864,0.9218197,0.85735744,0.91468847,0.8616037,0.91468847,0.8616037,0.91468847,0.8616037,1.6300000000000001,-1.57,0
3.610001564025879,0.07576026,0.07257266,5.4547386,5.2252316,4.54005,4.363628,0.90801,0.8727256,0.92178214,0.8580722,0.91732705,0.8567338,0.91732705,0.8567338,0.91732705,0.8567338,1.52,-1.53,0
3.6200029850006104,0.07576026,0.07302803,5.4547386,5.258018,4.5374117,4.401284,0.9074823,0.88025683,0.9173722,0.85454476,0.9193234,0.8547985,0.9193234,0.8547985,0.9193234,0.8547985,1.6300000000000001,-1.51,0
3.630002021789551,0.07591206,0.0718137,5.465668,5.1705866,4.5463448,4.3157883,0.909269,0.8631577,0.9173398,0.8464497,0.9199163,0.853623,0.9199163,0.853623,0.9199163,0.853623,1.59,-1.45,0
3.6400020122528076,0.07591206,0.0719655,5.465668,5.181516,4.545752,4.3278933,0.9091504,0.86557865,0.9129799,0.84919035,0.91917396,0.8519332,0.91917396,0.8519332,0.91917396,0.8519332,1.58,-1.52,0
3.6500015258789062,0.07591206,0.072420865,5.465668,5.214302,4.5464945,4.362369,0.9092989,0.87247384,0.908611,0.8545542,0.9171956,0.8506725,0.9171956,0.8506725,0.9171956,0.8506725,1.61,-1.56,0
3.6600022315979004,0.07636742,0.07226908,5.4984546,5.203374,4.581259,4.352701,0.9162518,0.87054026,0.90405905,0.84941864,0.9140503,0.8504912,0.9140503,0.8504912,0.9140503,0.8504912,1.62,-1.42,0
3.6700022220611572,0.07545668,0.0718137,5.432881,5.1705866,4.518831,4.3200955,0.90376616,0.8640191,0.90801,0.8727256,0.91062963,0.85204554,0.91062963,0.85204554,0.91062963,0.85204554,1.55,-1.46,0
3.680001735687256,0.07576026,0.07105476,5.4547386,5.1159425,4.544109,4.263897,0.90882176,0.8527794,0.9074823,0.88025683,0.9082086,0.85720295,0.9082086,0.85720295,0.9082086,0.85720295,1.54,-1.46,0
3.6900012493133545,0.07591206,0.07166192,5.465668,5.1596584,4.55746,4.3024554,0.911492,0.8604911,0.909269,0.8631577,0.9071694,0.8638909,0.9071694,0.8638909,0.9071694,0.8638909,1.59,-1.42,0
3.7000014781951904,0.07606384,0.072876245,5.476597,5.2470894,4.5694275,4.3831987,0.91388553,0.8766398,0.9091504,0.86557865,0.9071784,0.8677706,0.9071784,0.8677706,0.9071784,0.8677706,1.56,-1.45,0
3.7100017070770264,0.07606384,0.07333161,5.476597,5.2798758,4.5694184,4.412105,0.9138837,0.882421,0.9092989,0.87247384,0.9077322,0.8690825,0.9077322,0.8690825,0.9077322,0.8690825,1.54,-1.43,0
3.7200019359588623,0.07651922,0.07272445,5.509384,5.2361603,4.601652,4.367078,0.92033046,0.8734156,0.9162518,0.87054026,0.90884256,0.86994356,0.90884256,0.86994356,0.90884256,0.86994356,1.59,-1.58,0
3.73000168800354,0.076671004,0.072876245,5.5203123,5.2470894,4.6114697,4.377146,0.92229396,0.87542915,0.90376616,0.8640191,0.9099888,0.87015057,0.9099888,0.87015057,0.9099888,0.87015057,1.58,-1.44,0
3.7400014400482178,0.076974586,0.07333161,5.54217,5.2798758,4.632181,4.409725,0.92643625,0.8819451,0.90882176,0.8527794,0.9099663,0.8682633,0.9099663,0.8682633,0.9099663,0.8682633,1.58,-1.57,0
3.7500016689300537,0.076974586,0.07272445,5.54217,5.2361603,4.6322036,4.367897,0.9264407,0.87357944,0.911492,0.8604911,0.90948725,0.86458474,0.90948725,0.86458474,0.90948725,0.86458474,1.54,-1.46,0
3.7600014209747314,0.076671004,0.072420865,5.5203123,5.214302,4.610825,4.349717,0.92216504,0.86994344,0.91388553,0.8766398,0.90981174,0.86253077,0.90981174,0.86253077,0.90981174,0.86253077,1.6400000000000001,-1.51,0
3.7700023651123047,0.077126384,0.07166192,5.5530996,5.1596584,4.6432877,4.2971277,0.92865753,0.85942554,0.9138837,0.882421,0.9108833,0.8647905,0.9108833,0.8647905,0.9108833,0.8647905,1.6500000000000001,-1.52,0
3.7800021171569824,0.076974586,0.071206555,5.54217,5.126872,4.6312866,4.2620816,0.9262573,0.85241634,0.92033046,0.8734156,0.91257024,0.86948293,0.91257024,0.86948293,0.91257024,0.86948293,1.57,-1.5,0
3.7900021076202393,0.077126384,0.0718137,5.5530996,5.1705866,4.6405296,4.3011036,0.92810595,0.86022073,0.92229396,0.87542915,0.915058,0.8732244,0.915058,0.8732244,0.915058,0.8732244,1.57,-1.53,0
3.800002098083496,0.07773353,0.07029581,5.596814,5.0612984,4.681756,4.188074,0.93635124,0.83761483,0.92643625,0.8819451,0.9181844,0.87566745,0.9181844,0.87566745,0.9181844,0.87566745,1.5,-1.52,0
3.810002088546753,0.07788533,0.070751175,5.6077437,5.0940847,4.6895595,4.218417,0.9379119,0.8436834,0.9264407,0.87357944,0.92142236,0.87736595,0.92142236,0.87736595,0.92142236,0.87736595,1.62,-1.54,0
3.820002317428589,0.07773353,0.06968865,5.596814,5.017583,4.6753917,4.140217,0.9350783,0.8280434,0.92216504,0.86994344,0.9238243,0.87736446,0.9238243,0.87736446,0.9238243,0.87736446,1.6400000000000001,-1.58,0
3.8300020694732666,0.078340694,0.07014401,5.64053,5.050369,4.716706,4.173004,0.9433412,0.83460087,0.92865753,0.85942554,0.92509454,0.8748973,0.92509454,0.8748973,0.92509454,0.8748973,1.6300000000000001,-1.51,0
3.8400020599365234,0.078644276,0.07014401,5.662388,5.050369,4.7372932,4.1754713,0.9474587,0.8350943,0.9262573,0.85241634,0.9259804,0.8699409,0.9259804,0.8699409,0.9259804,0.8699409,1.57,-1.5,0
3.850001335144043,0.07788533,0.06999223,5.6077437,5.0394406,4.681763,4.1695,0.93635267,0.8339,0.92810595,0.86022073,0.9267074,0.86416566,0.9267074,0.86416566,0.9267074,0.86416566,1.59,-1.58,0
3.860001802444458,0.07788533,0.07029581,5.6077437,5.0612984,4.6810365,4.1971326,0.9362073,0.8394265,0.93635124,0.83761483,0.92781633,0.8586659,0.92781633,0.8586659,0.92781633,0.8586659,1.59,-1.58,0
3.870001792907715,0.07803711,0.06847432,5.6186724,4.930151,4.690856,4.071485,0.9381712,0.814297,0.9379119,0.8436834,0.93012613,0.8526498,0.93012613,0.8526498,0.93012613,0.8526498,1.67,-1.57,0
